symbol,yahoo_symbol,company_name,nse_company_name,isin,sector,industry,price,market_cap_cr,trailing_pe,forward_pe,price_to_book,roe_percent,debt_to_equity_percent,revenue_growth_percent,earnings_growth_percent,profit_margin_percent,operating_margin_percent,dividend_yield_percent,cash_conversion_ratio,beta,fifty_two_week_high,fifty_two_week_low,fifty_two_week_position,quality_score,growth_score,valuation_score,size_liquidity_score,buffett_munger_score,graham_value_score,lynch_garp_score,fisher_growth_score,greenblatt_score,marks_risk_score,india_compounder_score,entry_score,quant_score,investor_master_score,estimated_fair_value,strong_buy_below,accumulate_below,expensive_above,quant_zone,red_flags,investor_style_match,notes,base_quant_score,enhanced_screener_score,screener_data_available,company_name_screener,screener_url,fetched_at,used_cache,status,roce_percent,roe_percent_screener,sales_growth_5y,profit_growth_5y,promoter_holding,promoter_holding_change_4q,promoter_pledge_percent,fii_holding,dii_holding,fii_holding_change_4q,dii_holding_change_4q,operating_cash_flow_5y,capex_5y,free_cash_flow_5y,cash_conversion_5y,fcf_calculation_method,current_pe,median_pe_5y,price_to_median_pe,latest_quarter_sales_growth,latest_quarter_profit_growth,quarterly_sales_consistency,quarterly_profit_consistency,net_interest_margin,gross_npa_percent,net_npa_percent,casa_ratio,capital_adequacy_ratio,data_completeness_score,sector_scoring_group
THANGAMAYL,THANGAMAYL.NS,Thangamayil Jewellery Limited,Thangamayil Jewellery Limited,INE085J01014,Consumer Cyclical,Luxury Goods,6871.0,21356.46,60.628254,44.414997,15.084854,27.927000000000003,64.492,105.6,350.9,4.137,7.278999999999999,28.000000000000004,0.9166216764771488,0.504,7165.0,1750.1,0.9457,70.66,100.0,23.5,85.68,48.56,45.55,84.0,88.85,47.08,83.4,72.28,21.05,58.68,58.68,4533.2,3173.24,3853.22,5439.84,AVERAGE - TRACK ONLY,Very expensive P/B above 15,Peter Lynch GARP; Philip Fisher Growth,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",58.68,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUVAMA,NUVAMA.NS,Nuvama Wealth Management Limited,Nuvama Wealth Management Limited,INE531F01023,Financial Services,Asset Management,1947.2,35542.01,34.777637,24.377384,8.5988455,27.317000000000004,282.325,6.2,4.3,28.49,33.095002,149.0,-2.894730350135535,0.372,1993.7,1096.9,0.9481,72.0,47.81,59.15,92.77,76.43,39.12,41.91,58.2,65.58,62.55,65.29,31.74,58.62,58.62,1063.81,744.67,904.24,1276.57,AVERAGE - TRACK ONLY,Debt/equity above 200%; Weak cash conversion,Buffett-Munger Quality,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",58.62,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TITAN,TITAN.NS,Titan Company Limited,Titan Company Limited,INE280A01028,Consumer Cyclical,Luxury Goods,4697.3,416671.75,82.39432,55.06656,26.557173,37.127998,195.001,80.5,35.099999999999994,5.7919998,6.356000000000001,32.0,1.101912080285152,0.219,4733.0,3303.1,0.975,65.24,100.0,23.5,100.0,45.58,37.25,67.57,88.24,44.37,70.3,72.53,21.05,58.48,58.48,2280.4,1596.28,1938.34,2736.48,AVERAGE - TRACK ONLY,Very expensive P/E above 80; Very expensive P/B above 15,Philip Fisher Growth,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",58.48,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORNTPOWER,TORNTPOWER.NS,Torrent Power Limited,Torrent Power Limited,INE813H01021,Utilities,Utilities - Independent Power Producers,1430.0,72058.21,29.785463,28.039215,3.7775624,13.022,70.885,-0.8,-70.0,8.341999999999999,13.719,140.0,2.261257270228982,0.651,1824.1,1188.0,0.3804,69.53,20.0,69.7,100.0,66.95,64.16,37.72,38.17,69.62,79.5,59.28,48.3,58.46,58.46,480.1,336.07,408.09,576.12,AVERAGE - TRACK ONLY,Negative revenue growth; Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",58.46,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LALPATHLAB,LALPATHLAB.NS,Dr. Lal PathLabs Limited,Dr. Lal Path Labs Ltd.,INE600L01024,Healthcare,Diagnostics & Research,1687.1,28170.82,55.790344,40.913628,11.231759,21.473,7.83,16.6,-15.4,18.270001,20.954001,82.0,1.259180755789274,0.194,1803.0,1272.6,0.7815,96.58,52.18,23.5,89.09,78.42,52.0,46.32,65.48,60.04,91.82,67.52,26.42,58.3,58.3,302.4,241.92,272.16,362.88,AVERAGE - TRACK ONLY,Negative earnings growth,Buffett-Munger Quality,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",58.3,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWIGGY,SWIGGY.NS,SWIGGY LIMITED,Swiggy Limited,INE00H001014,Consumer Cyclical,Internet Retail,261.55,68161.36,,-114.49245,3.420698,-29.117,13.929,44.7,,-18.019,-15.808,,0.6976408165100543,,474.0,235.75,0.1083,43.09,67.0,49.77,100.0,38.65,58.03,51.15,47.0,46.43,69.41,60.14,59.93,58.27,58.27,,,,,AVERAGE - TRACK ONLY,P/E missing; Weak ROE below 8%; Very low profit margin,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",58.27,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELRISE,BELRISE.NS,BELRISE INDUSTRIES LTD,Belrise Industries Limited,INE894V01022,Consumer Cyclical,Auto Parts,229.31,22177.76,40.15937,24.11198,3.734508,12.516,29.1,12.1,-9.4,5.2249998,7.7800006,24.0,1.762269023711867,,252.0,125.2,0.8211,67.5,47.11,61.93,86.09,54.51,59.14,47.17,45.8,64.72,76.35,63.06,37.16,58.1,58.1,63.95,44.77,54.36,76.74,AVERAGE - TRACK ONLY,Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",58.1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIGI,ICICIGI.NS,ICICI Lombard General Insurance Company Limited,ICICI Lombard General Insurance Company Limited,INE765G01017,Financial Services,Insurance - Diversified,1619.0,80841.48,33.450413,23.054405,5.021478,14.63,,10.9,-46.2,8.764,7.438000000000001,88.0,,0.46,2064.9,1544.6,0.143,55.17,44.52,63.63,100.0,48.07,51.79,47.78,46.49,59.4,76.0,60.39,49.09,58.0,58.0,484.0,290.4,387.2,580.8,AVERAGE - TRACK ONLY,Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",58.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEEPAKNTR,DEEPAKNTR.NS,Deepak Nitrite Limited,Deepak Nitrite Limited,INE288B01029,Basic Materials,Chemicals,1653.8,22556.68,41.016865,27.315477,3.8645427,9.751,27.903,-2.7,8.5,6.98,15.555,44.0,0.9789657121913252,0.409,1945.9,1280.0,0.5613,66.98,42.79,61.07,86.28,65.35,59.03,38.05,46.62,64.03,88.57,61.44,42.09,57.91,57.91,576.58,403.61,490.09,691.9,AVERAGE - TRACK ONLY,Negative revenue growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",57.91,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTCIL,PTCIL.NS,PTC Industries Limited,PTC Industries Limited,INE596F01018,Industrials,Metal Fabrication,17836.0,26740.71,262.91275,41.08857,17.743204,7.019,17.341,84.89999999999999,143.79999999999998,16.848,27.93,,-0.6760602593293513,0.197,19851.0,13251.0,0.6947,64.98,100.0,20.0,88.37,64.7,42.08,71.6,84.0,42.49,72.57,70.0,27.11,57.75,57.75,2713.6,1899.52,2306.56,3256.32,AVOID - MULTIPLE RED FLAGS,Very expensive P/E above 80; Very expensive P/B above 15; Weak ROE below 8%; Weak cash conversion,Philip Fisher Growth,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",57.75,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMKEN,TIMKEN.NS,Timken India Limited,Timken India Limited,INE325A01013,Industrials,Tools & Accessories,3083.1,23190.69,55.995277,36.913406,7.955279,14.407,0.5,16.0,-15.3,11.928999999999998,19.469,8.0,1.074001238396206,0.339,3925.0,2800.5,0.2513,82.6,51.5,30.58,86.6,71.1,52.0,45.97,58.96,56.59,91.32,63.47,39.15,57.69,57.69,550.6,440.48,495.54,660.72,AVERAGE - TRACK ONLY,Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",57.69,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THERMAX,THERMAX.NS,Thermax Limited,Thermax Limited,INE152A01029,Industrials,Conglomerates,4578.0,51570.56,71.64319,47.356472,9.294243,13.691,42.166,11.1,18.7,6.737,9.3439996,30.0,0.7516307608170567,0.296,5277.8,2742.7,0.724,65.94,82.05,28.24,100.0,53.03,47.98,47.92,68.72,47.09,95.18,68.34,28.99,57.64,57.64,2447.37,1713.16,2080.26,2936.84,AVERAGE - TRACK ONLY,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",57.64,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAURUSLABS,LAURUSLABS.NS,Laurus Labs Limited,Laurus Labs Limited,INE947Q01028,Healthcare,Drug Manufacturers - Specialty & Generic,1568.3,84727.35,95.56978,65.432236,15.974535,17.743000000000002,46.369,5.3,19.4,13.046,21.624,15.0,1.8266406592938145,0.429,1600.1,810.05,0.9597,85.11,69.77,20.0,100.0,71.83,47.45,42.4,74.93,52.55,82.55,69.72,20.0,57.49,57.49,544.81,435.85,490.33,653.77,AVERAGE - TRACK ONLY,Very expensive P/E above 80; Very expensive P/B above 15,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",57.49,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETERNAL,ETERNAL.NS,Eternal Limited,ETERNAL LIMITED,INE758T01015,Consumer Cyclical,Internet Retail,287.1,264286.84,624.13043,74.4442,8.486802,,14.826,182.0,233.3,0.642,0.23700001,,,0.254,368.45,212.6,0.478,47.4,100.0,29.65,100.0,37.0,42.4,65.28,72.0,38.52,87.28,67.52,34.34,57.02,57.02,18.4,11.04,14.72,22.08,AVERAGE - TRACK ONLY,Very expensive P/E above 80; Very low profit margin,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",57.02,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HONAUT,HONAUT.NS,Honeywell Automation India Limited,Honeywell Automation India Limited,INE671A01010,Industrials,Electrical Equipment & Parts,37905.0,33535.91,63.783062,45.84543,7.509756,12.352,2.476,5.9,14.099999999999998,11.213,14.559,29.0,0.9382857615429672,0.472,40895.0,26220.0,0.7963,75.46,64.86,31.36,91.77,63.24,52.0,40.19,60.41,53.41,98.35,65.91,28.48,56.75,56.75,16936.98,13549.58,15243.28,20324.38,AVERAGE - TRACK ONLY,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",56.75,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,RADICO.NS,Radico Khaitan Limited,Radico Khaitan Limited,INE944F01028,Consumer Defensive,Beverages - Wineries & Distilleries,4065.3,54467.86,89.112236,56.24009,16.416765,,20.939,19.5,62.1,8.838,14.869,15.0,,0.244,4193.0,2500.0,0.9246,62.62,99.44,20.0,100.0,54.17,50.63,75.02,80.13,41.31,86.36,70.75,20.0,56.67,56.67,1824.8,1277.36,1551.08,2189.76,AVERAGE - TRACK ONLY,Very expensive P/E above 80; Very expensive P/B above 15,Peter Lynch GARP; Philip Fisher Growth,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",56.67,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DALBHARAT,DALBHARAT.NS,Dalmia Bharat Limited,Dalmia Bharat Limited,INE00R701025,Basic Materials,Building Materials,1854.7,34818.06,30.519993,24.489431,1.9349157,6.501,40.987,3.8,-10.8,7.693999999999999,12.65,54.0,1.998245726237001,0.138,2496.3,1605.0,0.2802,58.15,20.0,75.85,92.41,61.03,72.95,37.53,28.43,67.0,81.84,55.38,52.15,56.29,56.29,607.7,364.62,486.16,729.24,AVERAGE - TRACK ONLY,Weak ROE below 8%; Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",56.29,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAVELLS,HAVELLS.NS,Havells India Limited,Havells India Limited,INE176B01034,Industrials,Electrical Equipment & Parts,1209.9,75928.69,46.840885,36.983578,8.026244,,2.801,19.5,-16.6,6.923,5.302,99.0,,0.234,1621.1,1123.6,0.1735,54.92,55.44,48.76,100.0,44.96,52.0,49.58,42.22,51.84,94.0,60.61,44.63,56.24,56.24,294.46,176.68,235.57,353.35,AVERAGE - TRACK ONLY,Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",56.24,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBLFOOD,JUBLFOOD.NS,Jubilant FoodWorks Limited,Jubilant Foodworks Limited,INE797F01020,Consumer Cyclical,Restaurants,412.3,27115.92,72.84452,44.405,11.855877,16.893,2.655,20.3,,4.504,8.0299996,29.0,5.113893301021176,0.064,670.45,408.8,0.0134,75.41,67.0,20.0,88.56,55.5,52.0,48.15,63.73,47.7,97.71,63.78,36.0,56.08,56.08,226.4,181.12,203.76,271.68,AVERAGE - TRACK ONLY,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",56.08,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCLIFE,HDFCLIFE.NS,HDFC Life Insurance Company Limited,HDFC Life Insurance Company Limited,INE795G01014,Financial Services,Insurance - Life,550.95,119662.77,61.08093,45.843086,6.082603,10.8009994,15.842,15.2,11.9,1.895,1.995,38.0,,0.501,815.0,543.0,0.0292,51.47,78.73,33.86,100.0,40.08,51.27,46.43,55.84,42.66,93.12,63.41,40.16,55.99,55.99,321.11,192.67,256.89,385.33,AVERAGE - TRACK ONLY,Very low profit margin,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",55.99,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDSL,CDSL.NS,Central Depository Services (India) Limited,Central Depository Services (India) Limited,INE736A01011,Financial Services,Capital Markets,1323.4,27659.06,60.595238,43.539352,14.113407,23.913,0.11,4.2,-19.9,36.923,38.09,95.0,1.0229975359261785,0.213,1724.0,1116.3,0.3408,98.23,29.45,23.5,88.83,83.73,52.0,31.25,52.0,60.87,91.77,61.24,35.23,55.99,55.99,218.4,174.72,196.56,262.08,AVERAGE - TRACK ONLY,Negative earnings growth,Buffett-Munger Quality,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",55.99,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JKCEMENT,JKCEMENT.NS,J.K. Cement Limited,JK Cement Limited,INE823G01014,Basic Materials,Building Materials,5668.0,43795.64,46.401966,29.10149,6.2234015,,87.522,28.000000000000004,-14.499999999999998,6.558999999999999,11.93,35.0,,0.339,7565.5,4671.5,0.3443,51.77,56.0,52.2,96.9,52.19,43.25,49.92,51.95,51.98,82.88,59.89,43.77,55.62,55.62,2687.3,1612.38,2149.84,3224.76,AVERAGE - TRACK ONLY,Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",55.62,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEULANDLAB,NEULANDLAB.NS,Neuland Laboratories Limited,Neuland Laboratories Limited,INE794A01010,Healthcare,Drug Manufacturers - Specialty & Generic,18431.0,23646.77,64.811165,40.517265,12.615159,,16.072,136.4,664.4,2.2880001,37.039003,18.0,,-0.321,20089.0,11500.0,0.807,59.24,100.0,20.0,86.82,61.58,51.24,84.0,88.0,39.62,90.45,67.76,24.86,55.43,55.43,11375.2,6825.12,9100.16,13650.24,AVERAGE - TRACK ONLY,Very low profit margin,Peter Lynch GARP; Philip Fisher Growth,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",55.43,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMRAIRPORT,GMRAIRPORT.NS,GMR Airports Limited,GMR AIRPORTS LIMITED,INE776C01039,Industrials,Airports & Air Services,107.37,113371.72,825.92316,74.368835,-45.15139,,,37.5,,1.1849999,26.193002,,27.827968697073903,0.597,115.64,84.11,0.7377,51.0,67.0,48.0,100.0,61.52,48.0,48.15,67.0,49.5,70.0,62.55,34.65,55.23,55.23,5.2,3.12,4.16,6.24,AVERAGE - TRACK ONLY,Very expensive P/E above 80; Very low profit margin,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",55.23,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAPOWER,TATAPOWER.NS,The Tata Power Company Limited,Tata Power Company Limited,INE245A01021,Utilities,Utilities - Independent Power Producers,376.15,120192.7,32.149574,22.425335,3.044689,11.336,168.051,-12.8,-4.6,6.002,11.5550004,66.0,1.5994198119389669,0.325,464.9,342.5,0.2749,57.38,20.0,69.36,100.0,58.39,58.65,37.09,35.04,63.37,71.92,54.95,50.31,55.15,55.15,117.0,70.2,93.6,140.4,AVERAGE - TRACK ONLY,Negative revenue growth; Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",55.15,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTPCGREEN,NTPCGREEN.NS,NTPC GREEN ENERGY LIMITED,NTPC Green Energy Limited,INE0ONG01011,Utilities,Utilities - Renewable,97.22,81920.78,156.80646,35.37112,4.391941,2.764,165.281,46.7,-17.1,18.283,50.063,,4.566016111835068,,119.95,84.0,0.3677,61.59,56.0,37.75,100.0,66.42,37.95,43.2,56.0,49.67,54.08,60.91,38.97,55.02,55.02,23.62,16.53,20.08,28.34,AVERAGE - TRACK ONLY,Very expensive P/E above 80; Weak ROE below 8%; Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",55.02,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNITDSPR,UNITDSPR.NS,UNITED SPIRITS LIMITED,United Spirits Limited,INE854D01024,Consumer Defensive,Beverages - Wineries & Distilleries,1418.0,100685.86,59.058723,46.263702,11.246025,,4.611,105.1,11.2,14.745,6.9409996000000005,121.0,,,1488.0,1210.8,0.7475,63.97,83.03,20.0,100.0,44.18,52.0,52.55,61.83,41.98,88.0,66.3,26.05,55.01,55.01,960.4,672.28,816.34,1152.48,AVERAGE - TRACK ONLY,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",55.01,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARINDS,APARINDS.NS,APAR Industries Limited,Apar Industries Limited,INE372A01015,Industrials,Electrical Equipment & Parts,13423.0,53925.88,55.32748,36.822758,9.997475,19.742,17.716,26.700000000000003,1.2,4.2659998,6.8670005000000005,37.0,0.9904291590690972,0.023,17157.0,6801.0,0.6394,74.4,56.0,27.0,100.0,51.32,51.03,41.13,59.07,50.7,98.84,63.24,30.31,54.98,54.98,8831.0,6181.7,7506.35,10597.2,AVOID - LOW INVESTOR MASTER SCORE,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",54.98,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAPATTNS,DATAPATTNS.NS,Data Patterns (India) Limited,Data Patterns (India) Limited,INE0IX101010,Industrials,Aerospace & Defense,4597.5,25738.63,95.02894,57.457977,14.826675,16.73,0.304,-13.0,21.2,29.345,54.212004,21.0,0.295353209141059,0.52,4955.9,2131.0,0.8731,86.73,59.82,20.0,87.87,76.7,52.0,37.92,72.69,53.37,79.57,65.48,20.0,54.77,54.77,807.95,646.36,727.16,969.54,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80; Negative revenue growth; Weak cash conversion,Buffett-Munger Quality,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",54.77,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYKAA,NYKAA.NS,FSN E-Commerce Ventures Limited,FSN E-Commerce Ventures Limited,INE388Y01029,Consumer Cyclical,Internet Retail,324.8,93019.07,470.7246,117.10623,65.576416,14.338,82.405,28.4,290.2,1.99,5.238,,3.2305454312073807,0.373,332.15,200.14,0.9443,55.27,100.0,20.0,100.0,39.4,34.76,73.53,78.34,37.64,72.11,68.34,20.0,54.58,54.58,27.6,16.56,22.08,33.12,AVOID - LOW INVESTOR MASTER SCORE,Very expensive P/E above 80; Very expensive P/B above 15; Very low profit margin,Philip Fisher Growth,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",54.58,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILIFE,SAILIFE.NS,SAI LIFE SCIENCES LIMITED,Sai Life Sciences Limited,INE570L01029,Healthcare,Diagnostics & Research,1240.3,26330.94,75.76665,50.562576,10.558441,15.13,11.614,3.9,17.599999999999998,15.913999,21.796,,1.4592101118641705,,1300.0,778.5,0.8855,88.4,55.86,20.0,88.17,73.74,42.8,36.14,65.83,54.2,85.39,64.92,20.0,54.51,54.51,491.1,392.88,441.99,589.32,AVOID - LOW INVESTOR MASTER SCORE,,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",54.51,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDFCFIRSTB,IDFCFIRSTB.NS,IDFC First Bank Limited,IDFC First Bank Limited,INE092T01019,Financial Services,Banks - Regional,79.9,68849.06,42.95699,12.449265,1.4665663,,,-1.1,-23.200000000000003,32.775003000000005,33.398,31.0,,,87.0,58.08,0.7545,61.0,20.0,68.83,100.0,72.32,55.34,34.41,40.0,64.91,58.0,56.12,40.56,54.18,54.18,18.6,13.02,15.81,22.32,AVOID - LOW INVESTOR MASTER SCORE,Negative revenue growth; Negative earnings growth,No strong investor-style match,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",54.18,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
